id,type,title,creator,year,lent_to
bbebca0c-6751-4528-b0a7-195786fa2ae6,2,Unbranded Metal Shoes,Gwendolyn Cummerata,1905,00000000-0000-0000-0000-000000000000
bd20a436-c598-41bb-b85d-de0b453ba07c,2,Sleek Metal Bacon,Gerardo Wyman,1995,00000000-0000-0000-0000-000000000000
820d0371-c438-4441-8c4e-3a21c54061be,1,Unbranded Wooden Computer,Jon Hoeger,1991,4791312d-9b95-4c03-9fa3-7d1357ec890d
1cd29e58-9bc8-4d6a-9d0f-77b01358b9a9,2,Awesome Cotton Shirt,Rodney Gleason,2013,00000000-0000-0000-0000-000000000000
0ffae4b9-8d03-4f7e-b4c9-4dbce5ea356f,2,Handcrafted Soft Computer,Darryl Skiles Jr.,1967,00000000-0000-0000-0000-000000000000
0b9f83e2-6936-45c3-8f9e-6f072b917936,1,Modern Granite Salad,Hope Crist,2014,00000000-0000-0000-0000-000000000000
fbc30c91-1a90-4819-a1b9-7ce25d0476b2,2,Rustic Concrete Gloves,Lucas Bauch,2021,0b3c5293-b1ea-4a21-b66a-62d9e21335eb
2cc15026-70f7-429c-b9c5-218e417250e6,2,Gorgeous Plastic Pizza,Joel Skiles,1932,00000000-0000-0000-0000-000000000000
83bcf187-9e02-4225-8053-0343806f1a3c,1,Intelligent Bronze Salad,Dr. Nicholas Okuneva,1954,21b2157e-fc5a-45ae-b47f-62e2304beb40
eaceacbc-2362-4845-be0a-de2601f72eb6,0,Rustic Plastic Pants,Daryl Abernathy,1910,00000000-0000-0000-0000-000000000000
f48aed4b-829e-43ca-ba2c-057c85602947,2,Bespoke Rubber Chicken,Nicolas O'Conner,1927,00000000-0000-0000-0000-000000000000
4c0c38cc-cc91-4002-888e-34050c23bbc7,1,Recycled Bronze Pizza,Edmund MacGyver,1942,00000000-0000-0000-0000-000000000000
9d3bfd5f-1090-434c-89bd-f4b69e9f2fda,1,Incredible Soft Salad,Allan Block II,1946,00000000-0000-0000-0000-000000000000
987cf20e-5533-4c5d-ba2d-44ee1cb02723,1,Practical Fresh Ball,Mrs. Stacey Hermann,1945,00000000-0000-0000-0000-000000000000
5fdb7ee4-ea3b-4374-80b6-04973cbd58e6,0,Practical Bronze Salad,Mrs. Eunice Herman,1932,00000000-0000-0000-0000-000000000000
7b585c52-2684-44da-a96f-adb21b351e62,2,Sleek Wooden Bike,Miss Lana Spencer,1986,00000000-0000-0000-0000-000000000000
b3dae164-f819-4d8b-8e1d-3b56aa2a5f85,0,Awesome Steel Chair,Constance Rath,1985,0c95713e-9b86-4643-986d-fd1daaff1bdc
35fd4f65-d479-4741-8f13-886b62456f2f,0,Sleek Soft Chair,Dr. Lauren Reilly,1957,921c9afd-ad35-43eb-8f38-74d63e8f1a7d
fea884ad-7f76-49b2-9167-00dba58a4adc,0,Oriental Wooden Car,Ed Schoen,1932,00000000-0000-0000-0000-000000000000
f6aecbc6-5f19-4461-82d7-6ab8b77600fe,0,Elegant Wooden Shirt,Dr. Clyde O'Keefe IV,2019,00000000-0000-0000-0000-000000000000
605f9de9-3779-42db-9adb-71d2dcb6a5a5,1,Licensed Concrete Mouse,Lynne Mann,1912,9ad7b0f6-8530-4542-9c50-7fd60d5ed559
a9628138-f1fa-4455-a234-0a418b09b06d,0,Modern Soft Bacon,Alexander Kunze,1951,894b8c6c-7d60-473b-996a-acfd2b5281ba
6c11381e-6e85-40ce-9be2-fe70c91dcf51,2,Practical Soft Cheese,Eleanor Satterfield-Lowe,1902,b53e918f-9e63-4cae-8d12-4ac98c3d7032
752bf0f7-fff5-4ac9-a9e0-3789dc6d57fb,0,Electronic Bronze Chicken,Mattie Auer,1909,00000000-0000-0000-0000-000000000000
35f3f8af-d716-4056-b39b-5d3430749d3f,1,Ergonomic Concrete Keyboard,Kathleen Casper,1958,054c9213-a2e7-4812-bedb-ea1c43c48a10
1a074e4d-c8bb-4cf6-8c0d-ce8bcd876081,0,Elegant Frozen Salad,Lee Shanahan-Green,1936,00000000-0000-0000-0000-000000000000
3cc1163c-e228-4bb1-b25c-f7410af05cbd,2,Luxurious Rubber Keyboard,Mrs. Debra Kutch Sr.,1992,4791312d-9b95-4c03-9fa3-7d1357ec890d
c687405b-1979-47d5-9ea4-3f2235255f0a,0,Oriental Plastic Towels,Valerie Conroy,1961,00000000-0000-0000-0000-000000000000
4cf7a3ee-8b18-4652-ac72-2fb42b31d514,1,Generic Metal Car,Loren Berge Jr.,1939,00000000-0000-0000-0000-000000000000
542b4839-c548-4eaa-8b1e-ba851f6aa0c4,0,Awesome Cotton Bike,Homer Hauck,1910,9a274309-f140-4a10-b6dc-420d9cccfd49
10b40ada-4287-47cb-a02a-25e78247960e,2,Bespoke Wooden Sausages,Margarita Zemlak,2015,00000000-0000-0000-0000-000000000000
4aea2519-e647-4a9d-8d94-7fff239df922,2,Practical Fresh Fish,Willie O'Reilly,1916,00000000-0000-0000-0000-000000000000
0a68b912-a861-4e42-8cbb-2e0240bb80e7,0,Refined Plastic Fish,Mario Greenfelder,1980,00000000-0000-0000-0000-000000000000
48f23c28-8404-4802-ba2d-0d4d7598b9d1,1,Licensed Fresh Table,Dean Schuppe,1943,8306f025-1493-423d-bbf9-fc97689fee61
129ccda7-18b4-4182-a9f4-6983ccf83950,1,Handcrafted Plastic Bike,Roberto Will,2003,00000000-0000-0000-0000-000000000000
4a35dddc-bd9b-4040-b987-ba3a7ca5830b,2,Tasty Frozen Mouse,Laverne Steuber,1941,00000000-0000-0000-0000-000000000000
bd6cefcb-ee85-42ed-8203-564f0f81ae7a,0,Practical Plastic Shirt,Ervin Brakus,1906,136b4c32-c1e3-4da2-933b-a5f7970f2f09
f0b4056d-93ce-405a-b388-25e312112492,2,Oriental Granite Pizza,Cornelius Hermann,1949,5f9b331c-9edc-43f4-8a0b-e7c6091d8d68
e6b1c297-ef19-47db-a739-f5461a4867a9,1,Tasty Plastic Car,Terry Kovacek,1942,00000000-0000-0000-0000-000000000000
7fc4f542-512f-465e-9705-9f593eece702,1,Oriental Steel Chair,Christian Konopelski-Kautzer,1981,894b8c6c-7d60-473b-996a-acfd2b5281ba
3efdb851-a22c-4dea-8251-68ef83ea3cda,1,Tasty Plastic Chicken,Garry Simonis,1909,487b7006-2f7c-4df8-8f96-fae1fba69f9f
89fc3f69-e59a-4caf-be20-bb547bd0760c,2,Practical Concrete Bike,Mona Connelly,1934,00000000-0000-0000-0000-000000000000
6fee88e1-c42a-4500-8d23-506d030e2ade,1,Rustic Concrete Table,Allison Erdman,1967,00000000-0000-0000-0000-000000000000
380c5db5-c52d-45dd-b2cd-3c062259a5e6,2,Oriental Cotton Hat,Austin Terry DVM,1923,0c95713e-9b86-4643-986d-fd1daaff1bdc
14cdb052-1672-4dc8-9115-6ff2932a3328,1,Modern Granite Cheese,Edgar McDermott,2022,1f88bbab-cc0a-421e-b706-709a6114554a
aaf97c79-6c09-4b17-96b7-6783c6ac0df4,1,Generic Cotton Towels,Geneva Stroman,1919,00000000-0000-0000-0000-000000000000
